City,URL,Latitude,Longitude,Timezone,Error
oktyabr-skiy,https://wetter.com/russland/oktyabr-skiy/RU2122584.html,49.0586,140.2469,Asia/Vladivostok,
mnogovershinnyy,https://wetter.com/russland/mnogovershinnyy/RU2019935.html,53.9335,139.9274,Asia/Vladivostok,
novyy-urgal,https://wetter.com/russland/novyy-urgal/RU2047258.html,51.0709,132.6008,Asia/Vladivostok,
amurzet,https://wetter.com/russland/amurzet/RU2027740.html,47.6954,131.0949,Asia/Vladivostok,
zavodskoy,https://wetter.com/russland/zavodskoy/RU2012623.html,43.4624,132.2849,Asia/Vladivostok,
chabarowsk,https://wetter.com/russland/chabarowsk/RU0KH0001.html,48.4827,135.0838,Asia/Vladivostok,
bogorodskoye,https://wetter.com/russland/bogorodskoye/RU2126638.html,52.374,140.4358,Asia/Vladivostok,
amursk,https://wetter.com/russland/amursk/RU2027749.html,50.2369,136.8814,Asia/Vladivostok,
berezovyy,https://wetter.com/russland/berezovyy/RU2026786.html,51.669,135.6658,Asia/Vladivostok,
bikin,https://wetter.com/russland/bikin/RU2026696.html,46.8129,134.2501,Asia/Vladivostok,
knyaze-volkonskoye,https://wetter.com/russland/knyaze-volkonskoye/RU2021954.html,48.4655,135.4558,Asia/Vladivostok,
nikolayevsk-on-amure,https://wetter.com/russland/nikolayevsk-on-amure/RU2122850.html,53.1466,140.7229,Asia/Vladivostok,
imeni-poliny-osipenko,https://wetter.com/russland/imeni-poliny-osipenko/RU2023584.html,52.4242,136.4868,Asia/Vladivostok,
de-kastri,https://wetter.com/russland/de-kastri/RU2126018.html,51.4754,140.7699,Asia/Vladivostok,
korfovskiy,https://wetter.com/russland/korfovskiy/RU2021766.html,48.2226,135.0597,Asia/Vladivostok,
chegdomyn,https://wetter.com/russland/chegdomyn/RU2025579.html,51.1285,133.0083,Asia/Vladivostok,
gorin,https://wetter.com/russland/gorin/RU2023943.html,51.1986,136.6622,Asia/Vladivostok,
el-ban,https://wetter.com/russland/el-ban/RU2024449.html,50.0953,136.5011,Asia/Vladivostok,
khurba,https://wetter.com/russland/khurba/RU2022174.html,50.4066,136.8828,Asia/Vladivostok,
tyrma,https://wetter.com/russland/tyrma/RU2014694.html,50.0477,132.1501,Asia/Vladivostok,
wanino,https://wetter.com/russland/wanino/RU2119932.html,49.0985,140.2531,Asia/Vladivostok,
pereyaslavka,https://wetter.com/russland/pereyaslavka/RU2018040.html,47.9695,135.0593,Asia/Vladivostok,
khorol,https://wetter.com/russland/khorol/RU2022289.html,44.427,132.0771,Asia/Vladivostok,
mikhaylovka,https://wetter.com/russland/mikhaylovka/RU2020013.html,43.9328,132.0091,Asia/Vladivostok,
lipovtsy,https://wetter.com/russland/lipovtsy/RU2020752.html,44.1999,131.7229,Asia/Vladivostok,
partisansk,https://wetter.com/russland/partisansk/RU2018116.html,43.1208,133.124,Asia/Vladivostok,
ol-ga,https://wetter.com/russland/ol-ga/RU2018553.html,43.7474,135.2909,Asia/Vladivostok,
sibirtsevo,https://wetter.com/russland/sibirtsevo/RU2016588.html,44.2021,132.4612,Asia/Vladivostok,
lutschegorsk,https://wetter.com/russland/lutschegorsk/RU2020689.html,46.4429,134.2962,Asia/Vladivostok,
yakovlevka,https://wetter.com/russland/yakovlevka/RU2013176.html,44.4264,133.4737,Asia/Vladivostok,
preobrazheniye,https://wetter.com/russland/preobrazheniye/RU2017658.html,42.9009,133.9042,Asia/Vladivostok,
pokrovka,https://wetter.com/russland/pokrovka/RU2017838.html,43.9533,131.6344,Asia/Vladivostok,
novoshakhtinskiy,https://wetter.com/russland/novoshakhtinskiy/RU2018864.html,44.0267,132.1659,Asia/Vladivostok,
trudovoye,https://wetter.com/russland/trudovoye/RU2015051.html,43.3027,132.0789,Asia/Vladivostok,
uglovoye,https://wetter.com/russland/uglovoye/RU2014571.html,43.3319,132.0856,Asia/Vladivostok,
vozdvizhenka,https://wetter.com/russland/vozdvizhenka/RU2013272.html,43.8941,131.9459,Asia/Vladivostok,
razdol-noye,https://wetter.com/russland/razdol-noye/RU2017478.html,43.5389,131.8969,Asia/Vladivostok,
pogranichnyy,https://wetter.com/russland/pogranichnyy/RU2017851.html,44.4097,131.3778,Asia/Vladivostok,
novopokrovka,https://wetter.com/russland/novopokrovka/RU2018888.html,45.8533,134.5007,Asia/Vladivostok,
livadiya,https://wetter.com/russland/livadiya/RU2020734.html,42.8684,132.6728,Asia/Vladivostok,
chuguyevka,https://wetter.com/russland/chuguyevka/RU2025286.html,44.1634,133.8662,Asia/Vladivostok,
ochotsk,https://wetter.com/russland/ochotsk/RU2122605.html,59.362,143.2147,Asia/Vladivostok,
vysokogornyy,https://wetter.com/russland/vysokogornyy/RU2013216.html,50.0989,139.1234,Asia/Vladivostok,
nekrasovka,https://wetter.com/russland/nekrasovka/RU2019388.html,48.3521,135.2322,Asia/Vladivostok,
vyazemskiy,https://wetter.com/russland/vyazemskiy/RU2013229.html,47.5364,134.7535,Asia/Vladivostok,
arsen-yev,https://wetter.com/russland/arsen-yev/RU2027468.html,44.1528,133.2771,Asia/Vladivostok,
dalnerechensk,https://wetter.com/russland/dalnerechensk/RU2025159.html,45.9315,133.7391,Asia/Vladivostok,
bol-shoy-kamen,https://wetter.com/russland/bol-shoy-kamen/RU2026303.html,43.1114,132.35,Asia/Vladivostok,
aur,https://wetter.com/russland/aur/RU8311560.html,48.6265,133.4352,Asia/Vladivostok,
kamen-rybolov,https://wetter.com/russland/kamen-rybolov/RU2023226.html,44.7452,132.0465,Asia/Vladivostok,
artjom,https://wetter.com/russland/artjom/RU0PR0001.html,43.3595,132.1889,Asia/Vladivostok,
fokino,https://wetter.com/russland/fokino/RU2015310.html,42.9734,132.4014,Asia/Vladivostok,
chernigovka,https://wetter.com/russland/chernigovka/RU2025489.html,44.3415,132.5694,Asia/Vladivostok,
lessosawodsk,https://wetter.com/russland/lessosawodsk/RU2020812.html,45.4789,133.4283,Asia/Vladivostok,
kawalerowo,https://wetter.com/russland/kawalerowo/RU2023058.html,44.2722,135.0523,Asia/Vladivostok,
dalnegorsk,https://wetter.com/russland/dalnegorsk/RU2051471.html,44.5575,135.6209,Asia/Vladivostok,
kirovskiy,https://wetter.com/russland/kirovskiy/RU2022064.html,45.0927,133.5008,Asia/Vladivostok,
dunay,https://wetter.com/russland/dunay/RU2024800.html,42.8788,132.3354,Asia/Vladivostok,
babstovo,https://wetter.com/russland/babstovo/RU2027277.html,48.1185,132.4791,Asia/Vladivostok,
bashmak,https://wetter.com/russland/bashmak/RU2027052.html,47.9406,132.0264,Asia/Vladivostok,
danilovka,https://wetter.com/russland/danilovka/RU2025128.html,48.5924,134.6081,Asia/Vladivostok,
kirga,https://wetter.com/russland/kirga/RU2021224.html,48.8836,132.8597,Asia/Vladivostok,
teplyye-klyuchi,https://wetter.com/russland/teplyye-klyuchi/RU2015365.html,48.6568,131.5937,Asia/Vladivostok,
kul-dur,https://wetter.com/russland/kul-dur/RU2021370.html,49.2047,131.6384,Asia/Vladivostok,
priamurskiy,https://wetter.com/russland/priamurskiy/RU2017648.html,48.5272,134.9036,Asia/Vladivostok,
pervoye-zarech-ye,https://wetter.com/russland/pervoye-zarech-ye/RU8222889.html,48.9775,131.5848,Asia/Vladivostok,
urmi,https://wetter.com/russland/urmi/RU2014101.html,48.5953,133.9792,Asia/Vladivostok,
pozdnyakovo,https://wetter.com/russland/pozdnyakovo/RU2017699.html,48.3833,134.8167,Asia/Vladivostok,
rudnoye,https://wetter.com/russland/rudnoye/RU8222822.html,49.0303,131.5355,Asia/Vladivostok,
kukelevo,https://wetter.com/russland/kukelevo/RU2021399.html,47.8908,132.5225,Asia/Vladivostok,
trinadtsatyy-kilometr,https://wetter.com/russland/trinadtsatyy-kilometr/RU8223310.html,48.7347,132.8029,Asia/Vladivostok,
vladimirovka,https://wetter.com/russland/vladimirovka/RU2013357.html,48.456,134.8963,Asia/Vladivostok,
volochayevka-vtoraya,https://wetter.com/russland/volochayevka-vtoraya/RU2013326.html,48.567,134.5823,Asia/Vladivostok,
tavrichanka,https://wetter.com/russland/tavrichanka/RU2015455.html,43.3255,131.8626,Asia/Vladivostok,
wladiwostok,https://wetter.com/russland/wladiwostok/RU0PR0003.html,43.1056,131.8735,Asia/Vladivostok,
yaroslavskiy,https://wetter.com/russland/yaroslavskiy/RU2013089.html,44.1862,132.2287,Asia/Vladivostok,
spassk-dal-niy,https://wetter.com/russland/spassk-dal-niy/RU2016187.html,44.6006,132.8203,Asia/Vladivostok,
vrangel,https://wetter.com/russland/vrangel/RU2013258.html,42.7301,133.0838,Asia/Vladivostok,
batagai,https://wetter.com/russland/batagai/RU2027044.html,67.6565,134.6396,Asia/Vladivostok,
stepnoye,https://wetter.com/russland/stepnoye/RU2016020.html,47.9333,132.6333,Asia/Vladivostok,
novoye,https://wetter.com/russland/novoye/RU2018834.html,47.81,132.335,Asia/Vladivostok,
slavyanka,https://wetter.com/russland/slavyanka/RU2016430.html,42.8641,131.3882,Asia/Vladivostok,
londoko,https://wetter.com/russland/londoko/RU2020707.html,49.0181,131.9914,Asia/Vladivostok,
bashurovo,https://wetter.com/russland/bashurovo/RU2027051.html,48.6974,130.5961,Asia/Vladivostok,
smidowitsch,https://wetter.com/russland/smidowitsch/RU2016412.html,48.5965,133.8087,Asia/Vladivostok,
birofel-d,https://wetter.com/russland/birofel-d/RU2026638.html,48.4188,132.8008,Asia/Vladivostok,
ol,https://wetter.com/russland/ol/RU8235152.html,48.598,133.6163,Asia/Vladivostok,
polovinka,https://wetter.com/russland/polovinka/RU2017804.html,48.9333,131.1333,Asia/Vladivostok,
kirovo,https://wetter.com/russland/kirovo/RU2022065.html,47.8553,132.0603,Asia/Vladivostok,
obor,https://wetter.com/russland/obor/RU2018717.html,48.1,132.6833,Asia/Vladivostok,
birakan,https://wetter.com/russland/birakan/RU2026657.html,48.993,131.7203,Asia/Vladivostok,
izvestkovyy,https://wetter.com/russland/izvestkovyy/RU2023360.html,48.9804,131.5527,Asia/Vladivostok,
ussurijsk,https://wetter.com/russland/ussurijsk/RU2014006.html,43.8029,131.9458,Asia/Vladivostok,
frolovskiy,https://wetter.com/russland/frolovskiy/RU2024227.html,48.75,131.2667,Asia/Vladivostok,
khingansk,https://wetter.com/russland/khingansk/RU2022454.html,49.1282,131.1932,Asia/Vladivostok,
birobidschan,https://wetter.com/russland/birobidschan/RU0YV0001.html,48.7928,132.9239,Asia/Vladivostok,
bira,https://wetter.com/russland/bira/RU2026659.html,49.0014,132.4683,Asia/Vladivostok,
obluch-ye,https://wetter.com/russland/obluch-ye/RU2018719.html,49.0178,131.0496,Asia/Vladivostok,
petrovka,https://wetter.com/russland/petrovka/RU8235169.html,48.4034,133.1839,Asia/Vladivostok,
pron-kino,https://wetter.com/russland/pron-kino/RU2017588.html,48.6152,132.986,Asia/Vladivostok,
leninskoye,https://wetter.com/russland/leninskoye/RU2020841.html,47.935,132.6203,Asia/Vladivostok,
nikolayevka,https://wetter.com/russland/nikolayevka/RU2019266.html,48.562,134.7849,Asia/Vladivostok,
razdol-naya,https://wetter.com/russland/razdol-naya/RU2017482.html,48.7333,132.9,Asia/Vladivostok,
gladstone,https://wetter.com/australien/gladstone/AU0QL0016.html,-23.8485,151.2578,Australia/Brisbane,
ayr,https://wetter.com/australien/ayr/AU2177413.html,-19.5739,147.4067,Australia/Brisbane,
capalaba,https://wetter.com/australien/capalaba/AU2172434.html,-27.5433,153.2029,Australia/Brisbane,
goondiwindi,https://wetter.com/australien/goondiwindi/AU0QL0018.html,-28.5471,150.3055,Australia/Brisbane,
warwick,https://wetter.com/australien/warwick/AU2144502.html,-28.219,152.0344,Australia/Brisbane,
brisbane,https://wetter.com/australien/brisbane/AU0QL0005.html,-27.4679,153.0281,Australia/Brisbane,
chinchilla,https://wetter.com/australien/chinchilla/AU2171596.html,-26.7379,150.6297,Australia/Brisbane,
charters-towers,https://wetter.com/australien/charters-towers/AU2171722.html,-20.0767,146.2635,Australia/Brisbane,
narangba,https://wetter.com/australien/narangba/AU2155787.html,-27.2034,152.9592,Australia/Brisbane,
gympie,https://wetter.com/australien/gympie/AU0QL0019.html,-26.1898,152.665,Australia/Brisbane,
atherton,https://wetter.com/australien/atherton/AU2177541.html,-17.2686,145.4752,Australia/Brisbane,
dalby,https://wetter.com/australien/dalby/AU2169535.html,-27.1817,151.2621,Australia/Brisbane,
bowen,https://wetter.com/australien/bowen/AU0QL0004.html,-20.0137,148.2475,Australia/Brisbane,
gold-coast,https://wetter.com/australien/gold-coast/AU0QL0017.html,-28.0003,153.4309,Australia/Brisbane,
hervey-bay,https://wetter.com/australien/hervey-bay/AU6354957.html,-25.2876,152.7694,Australia/Brisbane,
emerald,https://wetter.com/australien/emerald/AU0QL0015.html,-23.523,148.1578,Australia/Brisbane,
bundaberg,https://wetter.com/australien/bundaberg/AU0QL0006.html,-24.8662,152.3479,Australia/Brisbane,
port-douglas,https://wetter.com/australien/port-douglas/AU2152681.html,-16.4838,145.4673,Australia/Brisbane,
gracemere,https://wetter.com/australien/gracemere/AU2164784.html,-23.4379,150.4575,Australia/Brisbane,
redlynch,https://wetter.com/australien/redlynch/AU2151886.html,-16.9254,145.6956,Australia/Brisbane,
mareeba,https://wetter.com/australien/mareeba/AU2158767.html,-16.991,145.4231,Australia/Brisbane,
woodridge,https://wetter.com/australien/woodridge/AU2143069.html,-27.6333,153.1,Australia/Brisbane,
kelvin-grove,https://wetter.com/australien/kelvin-grove/AU6931015.html,-27.4482,153.0134,Australia/Brisbane,
mount-isa,https://wetter.com/australien/mount-isa/AU0QL0029.html,-20.7252,139.4973,Australia/Brisbane,
yeppoon,https://wetter.com/australien/yeppoon/AU2142316.html,-23.1268,150.7441,Australia/Brisbane,
rockhampton,https://wetter.com/australien/rockhampton/AU0QL0034.html,-23.3803,150.506,Australia/Brisbane,
kingaroy,https://wetter.com/australien/kingaroy/AU0QL0022.html,-26.5399,151.8373,Australia/Brisbane,
mackay,https://wetter.com/australien/mackay/AU0QL0024.html,-21.1535,149.1655,Australia/Brisbane,
townsville,https://wetter.com/australien/townsville/AU0QL0039.html,-19.2664,146.8057,Australia/Brisbane,
toowoomba,https://wetter.com/australien/toowoomba/AU0QL0037.html,-27.5606,151.9539,Australia/Brisbane,
moranbah,https://wetter.com/australien/moranbah/AU6533368.html,-22.0016,148.0466,Australia/Brisbane,
urraween,https://wetter.com/australien/urraween/AU2145361.html,-25.2952,152.8221,Australia/Brisbane,
gatton,https://wetter.com/australien/gatton/AU2165828.html,-27.5587,152.2762,Australia/Brisbane,
noosa-heads,https://wetter.com/australien/noosa-heads/AU0QL0031.html,-26.3943,153.0901,Australia/Brisbane,
sunshine-coast,https://wetter.com/australien/sunshine-coast/AU10630449.html,-26.6568,153.0796,Australia/Brisbane,
cairns,https://wetter.com/australien/cairns/AU0QL0009.html,-16.9237,145.7661,Australia/Brisbane,
bargara,https://wetter.com/australien/bargara/AU2176868.html,-24.8148,152.4626,Australia/Brisbane,
beaudesert,https://wetter.com/australien/beaudesert/AU2176495.html,-27.9869,152.9966,Australia/Brisbane,
maryborough,https://wetter.com/australien/maryborough/AU0QL0028.html,-25.5407,152.7049,Australia/Brisbane,
roma,https://wetter.com/australien/roma/AU0QL0035.html,-26.5674,148.7875,Australia/Brisbane,
gogo,https://wetter.com/papua-neuguinea/gogo/PG2096844.html,-6.2167,145.1333,Pacific/Port_Moresby,
rambabat,https://wetter.com/papua-neuguinea/rambabat/PG2087809.html,-4.2,152.0167,Pacific/Port_Moresby,
kaupa,https://wetter.com/papua-neuguinea/kaupa/PG2094396.html,-6.15,145.0333,Pacific/Port_Moresby,
mara,https://wetter.com/papua-neuguinea/mara/PG2091461.html,-5.459,151.3754,Pacific/Port_Moresby,
herbertshoehe,https://wetter.com/papua-neuguinea/herbertshoehe/PG2093685.html,-4.3432,152.2687,Pacific/Port_Moresby,
tiaba,https://wetter.com/papua-neuguinea/tiaba/PG2085502.html,-9.4167,147.2667,Pacific/Port_Moresby,
obaha,https://wetter.com/papua-neuguinea/obaha/PG2089300.html,-9.95,148.1,Pacific/Port_Moresby,
lamina,https://wetter.com/papua-neuguinea/lamina/PG2092607.html,-8.3639,146.9353,Pacific/Port_Moresby,
uinisi,https://wetter.com/papua-neuguinea/uinisi/PG2084828.html,-10.0447,148.9282,Pacific/Port_Moresby,
rerena,https://wetter.com/papua-neuguinea/rerena/PG2087652.html,-8.85,146.6,Pacific/Port_Moresby,
omoritulavava,https://wetter.com/papua-neuguinea/omoritulavava/PG2089091.html,-8.1637,147.0502,Pacific/Port_Moresby,
manatagoro,https://wetter.com/papua-neuguinea/manatagoro/PG2091618.html,-9.7298,147.9733,Pacific/Port_Moresby,
keveamakana,https://wetter.com/papua-neuguinea/keveamakana/PG2094086.html,-9.0,146.8667,Pacific/Port_Moresby,
kiru,https://wetter.com/papua-neuguinea/kiru/PG2093871.html,-9.8574,148.0213,Pacific/Port_Moresby,
mamai,https://wetter.com/papua-neuguinea/mamai/PG2132955.html,-10.3,149.5333,Pacific/Port_Moresby,
manugoro,https://wetter.com/papua-neuguinea/manugoro/PG2091510.html,-9.7113,147.4615,Pacific/Port_Moresby,
oroi,https://wetter.com/papua-neuguinea/oroi/PG2088938.html,-8.9724,146.5995,Pacific/Port_Moresby,
kwikila,https://wetter.com/papua-neuguinea/kwikila/PG2092807.html,-9.8185,147.6597,Pacific/Port_Moresby,
idumava,https://wetter.com/papua-neuguinea/idumava/PG2095798.html,-9.4431,147.112,Pacific/Port_Moresby,
karau,https://wetter.com/papua-neuguinea/karau/PG2094601.html,-8.1667,147.0667,Pacific/Port_Moresby,
ita,https://wetter.com/papua-neuguinea/ita/PG2095428.html,-8.363,147.1211,Pacific/Port_Moresby,
irupara,https://wetter.com/papua-neuguinea/irupara/PG2133268.html,-10.0762,147.7126,Pacific/Port_Moresby,
yulai,https://wetter.com/papua-neuguinea/yulai/PG2082817.html,-8.55,147.1333,Pacific/Port_Moresby,
wasira,https://wetter.com/papua-neuguinea/wasira/PG2083720.html,-9.7289,147.591,Pacific/Port_Moresby,
maeva,https://wetter.com/papua-neuguinea/maeva/PG2132983.html,-10.3333,149.4667,Pacific/Port_Moresby,
pugra,https://wetter.com/papua-neuguinea/pugra/PG2088057.html,-8.6333,147.2,Pacific/Port_Moresby,
gere,https://wetter.com/papua-neuguinea/gere/PG2097024.html,-5.95,145.1333,Pacific/Port_Moresby,
fokoi,https://wetter.com/papua-neuguinea/fokoi/PG2097378.html,-6.25,145.2333,Pacific/Port_Moresby,
dungge,https://wetter.com/papua-neuguinea/dungge/PG2097899.html,-6.2061,144.9052,Pacific/Port_Moresby,
dereperengwa,https://wetter.com/papua-neuguinea/dereperengwa/PG2098221.html,-6.2664,145.1827,Pacific/Port_Moresby,
baglgauma,https://wetter.com/papua-neuguinea/baglgauma/PG2100115.html,-6.0345,144.9011,Pacific/Port_Moresby,
aura,https://wetter.com/papua-neuguinea/aura/PG2100324.html,-6.1958,145.0579,Pacific/Port_Moresby,
barekane,https://wetter.com/papua-neuguinea/barekane/PG2099846.html,-6.0533,144.8963,Pacific/Port_Moresby,
muianomu,https://wetter.com/papua-neuguinea/muianomu/PG2090361.html,-9.5992,147.7563,Pacific/Port_Moresby,
igomuti,https://wetter.com/papua-neuguinea/igomuti/PG2095760.html,-9.55,147.5,Pacific/Port_Moresby,
velavelai,https://wetter.com/papua-neuguinea/velavelai/PG2084399.html,-9.8333,149.0833,Pacific/Port_Moresby,
are,https://wetter.com/papua-neuguinea/are/PG2100621.html,-6.2807,144.8709,Pacific/Port_Moresby,
yologe,https://wetter.com/papua-neuguinea/yologe/PG2082865.html,-8.7262,147.0948,Pacific/Port_Moresby,
meriani,https://wetter.com/papua-neuguinea/meriani/PG2090934.html,-9.45,147.4167,Pacific/Port_Moresby,
owens-corner,https://wetter.com/papua-neuguinea/owens-corner/PG2088854.html,-9.3667,147.4833,Pacific/Port_Moresby,
tarai,https://wetter.com/papua-neuguinea/tarai/PG2085795.html,-8.3996,147.093,Pacific/Port_Moresby,
oibada,https://wetter.com/papua-neuguinea/oibada/PG2132795.html,-10.3475,149.6096,Pacific/Port_Moresby,
kelerakwa,https://wetter.com/papua-neuguinea/kelerakwa/PG2133173.html,-10.0884,148.1679,Pacific/Port_Moresby,
sogeri,https://wetter.com/papua-neuguinea/sogeri/PG2086447.html,-9.4211,147.4211,Pacific/Port_Moresby,
waroro,https://wetter.com/papua-neuguinea/waroro/PG2083756.html,-9.4667,147.5,Pacific/Port_Moresby,
kabaira,https://wetter.com/papua-neuguinea/kabaira/PG2095213.html,-4.25,152.0333,Pacific/Port_Moresby,
ginigolo,https://wetter.com/papua-neuguinea/ginigolo/PG2096935.html,-9.8314,147.5533,Pacific/Port_Moresby,
gemo,https://wetter.com/papua-neuguinea/gemo/PG2097050.html,-9.992,147.7314,Pacific/Port_Moresby,
waifo,https://wetter.com/papua-neuguinea/waifo/PG2084128.html,-6.1854,145.1897,Pacific/Port_Moresby,
yaumunibi,https://wetter.com/papua-neuguinea/yaumunibi/PG2083018.html,-6.2005,144.9745,Pacific/Port_Moresby,
peiti,https://wetter.com/papua-neuguinea/peiti/PG2088479.html,-6.6854,145.277,Pacific/Port_Moresby,
yauwiyo,https://wetter.com/papua-neuguinea/yauwiyo/PG2083002.html,-6.5156,144.9228,Pacific/Port_Moresby,
davaon,https://wetter.com/papua-neuguinea/davaon/PG2098301.html,-4.3167,152.1833,Pacific/Port_Moresby,
sambukane,https://wetter.com/papua-neuguinea/sambukane/PG2087292.html,-5.9,145.0167,Pacific/Port_Moresby,
you,https://wetter.com/papua-neuguinea/you/PG2082836.html,-6.7712,145.1714,Pacific/Port_Moresby,
yoburugauan,https://wetter.com/papua-neuguinea/yoburugauan/PG2082885.html,-6.3141,144.7875,Pacific/Port_Moresby,
yorugu,https://wetter.com/papua-neuguinea/yorugu/PG2082840.html,-6.2328,145.0944,Pacific/Port_Moresby,
atu,https://wetter.com/papua-neuguinea/atu/PG2100387.html,-5.9575,151.1658,Pacific/Port_Moresby,
naio,https://wetter.com/papua-neuguinea/naio/PG2090088.html,-6.5175,144.8264,Pacific/Port_Moresby,
wi-id,https://wetter.com/papua-neuguinea/wi-id/PG2083495.html,-6.8167,145.15,Pacific/Port_Moresby,
wasimegu,https://wetter.com/papua-neuguinea/wasimegu/PG2083723.html,-6.2842,145.2163,Pacific/Port_Moresby,
yaku,https://wetter.com/papua-neuguinea/yaku/PG2083178.html,-6.3,145.1,Pacific/Port_Moresby,
ganna,https://wetter.com/papua-neuguinea/ganna/PG2097194.html,-5.3333,151.35,Pacific/Port_Moresby,
alkasam,https://wetter.com/papua-neuguinea/alkasam/PG2101014.html,-4.4833,151.8333,Pacific/Port_Moresby,
bereme,https://wetter.com/papua-neuguinea/bereme/PG2099610.html,-5.7333,150.6167,Pacific/Port_Moresby,
waibilge,https://wetter.com/papua-neuguinea/waibilge/PG2084136.html,-6.35,144.9167,Pacific/Port_Moresby,
soliabedo,https://wetter.com/papua-neuguinea/soliabedo/PG2086423.html,-6.695,144.864,Pacific/Port_Moresby,
tinegirai,https://wetter.com/papua-neuguinea/tinegirai/PG2085427.html,-6.0955,144.8634,Pacific/Port_Moresby,
korikup,https://wetter.com/papua-neuguinea/korikup/PG2093420.html,-5.9667,144.7833,Pacific/Port_Moresby,
arione,https://wetter.com/papua-neuguinea/arione/PG2100571.html,-8.4766,147.0617,Pacific/Port_Moresby,
amena,https://wetter.com/papua-neuguinea/amena/PG2100919.html,-8.1007,146.846,Pacific/Port_Moresby,
bioto,https://wetter.com/papua-neuguinea/bioto/PG2099432.html,-8.7377,146.6201,Pacific/Port_Moresby,
arau,https://wetter.com/papua-neuguinea/arau/PG2133970.html,-10.0834,149.2819,Pacific/Port_Moresby,
baratun,https://wetter.com/papua-neuguinea/baratun/PG2099856.html,-9.9333,149.2,Pacific/Port_Moresby,
haia,https://wetter.com/papua-neuguinea/haia/PG2096441.html,-6.7025,145.0633,Pacific/Port_Moresby,
ongonma,https://wetter.com/papua-neuguinea/ongonma/PG2089039.html,-6.0667,145.1,Pacific/Port_Moresby,
kerikane,https://wetter.com/papua-neuguinea/kerikane/PG2094134.html,-6.1488,144.8773,Pacific/Port_Moresby,
apanaipi,https://wetter.com/papua-neuguinea/apanaipi/PG2100714.html,-8.3971,146.3916,Pacific/Port_Moresby,
kimoe,https://wetter.com/papua-neuguinea/kimoe/PG2093956.html,-6.1758,145.228,Pacific/Port_Moresby,
mainakoru,https://wetter.com/papua-neuguinea/mainakoru/PG2091876.html,-6.0667,144.9667,Pacific/Port_Moresby,
kwima,https://wetter.com/papua-neuguinea/kwima/PG2092801.html,-6.1378,144.9492,Pacific/Port_Moresby,
kumotemi,https://wetter.com/papua-neuguinea/kumotemi/PG2093086.html,-6.1333,145.0667,Pacific/Port_Moresby,
kobula,https://wetter.com/papua-neuguinea/kobula/PG2093783.html,-6.2334,144.9473,Pacific/Port_Moresby,
silbianggau,https://wetter.com/papua-neuguinea/silbianggau/PG2086729.html,-6.1014,144.9452,Pacific/Port_Moresby,
pompameri,https://wetter.com/papua-neuguinea/pompameri/PG2088196.html,-5.8667,145.1,Pacific/Port_Moresby,
kerum,https://wetter.com/papua-neuguinea/kerum/PG2094119.html,-6.35,145.05,Pacific/Port_Moresby,
kundiawa,https://wetter.com/papua-neuguinea/kundiawa/PG2093059.html,-6.0197,144.9692,Pacific/Port_Moresby,
kebamiankani,https://wetter.com/papua-neuguinea/kebamiankani/PG2094285.html,-6.1016,144.8755,Pacific/Port_Moresby,
mi,https://wetter.com/papua-neuguinea/mi/PG2090884.html,-6.2667,145.2667,Pacific/Port_Moresby,
audi,https://wetter.com/papua-neuguinea/audi/PG2100373.html,-6.0167,149.5,Pacific/Port_Moresby,
